min_rouge,articles,references,min_rouge_rouge-1,min_rouge_rouge-2,min_rouge_rouge-l
"T tests were used for continuous variables, with means and standard deviations reported (SD). All statistical analyses were conducted using SPSS for Windows, version 14.0 . Additionally, all analyses were adjusted for age, gender and employment status .",PMC2753599.json,"the study aimed to examine the association of impulsivity and screening positively for borderline personality disorder (bpd+) as risk factors for suicide attempts among opioid dependent individuals. the study used a case control design with opioid dependent cases and non opioid dependent controls. cases were more likely than controls to screen bpd+ and to be classed as highly impulsive. significant risk for lifetime suicide attempt was associated with screening bpd+ and also with high impulsivity. a number of risk factors were identified for suicide attempts among those with either high impulsivity or among those who screened bpd+: being female, a diagnosis of an anxiety disorder and a diagnosis of illicit drug dependence (other than opioid dependence). opioid dependence was not a unique risk factor for suicide attempts among either the bpd+ group or the high impulsivity group. although opioid dependence was not a unique risk factor for suicide attempts among those who screened bpd+, cases presented with multiple risk factors at substantially higher rates than controls. this research also highlights the importance of assessing impulsivity, in both clinical settings and research, particularly among those with a history of suicidal behaviour.",0.0881057268722467,0.0,0.1254168228933004
"Fifty patients were excluded from analysis, providing 111 patients with primary adenocarcinoma of the colon or rectum for study. The study was approved by the University of Texas Southwestern Medical Center Institutional Review Board . Table 1Characteristics of Individuals of Hispanic Ethnicity Diagnosed with Colorectal Adenocarcinoma, Parkland Memorial Hospital, 19972007 Women, %(n)41.1(46)Median age, years (IQR)56.7(47.163.5)SEER summary stage, % (n)In situ1.8(2)Localized27.7(31)Regional43.8(49)Distant24.1(26)Unknown2.7(3)Alive at last follow up, % (n)53.2(59)Median follow up time, months (IQR)30.6(8.167.9)Among individuals alive at last follow up53.8(30.278.2)Among individuals expired at last follow up9.5(4.528.7)IQR, interquartile range; SEER, Surveillance, Epidemiology, End Results Table 2Summary of Molecular Analyses for MSI and Abnormal MMR Protein Expression among Hispanic Individuals with CRC, Parkland Memorial Hospital 19972007 MSIMSSTotalNormal IHC for MMR08282Abnormal IHC for MMR11314Total118596Proportion with Abnormal IHC100%3.5%MSI, microsatellite instability; MMR, mismatch repair protein; MSS, microsatellite stable; IHC, immunohistochemistry *n=15 missing complete data for expression of all 4 MMR proteins Fishers exact p<0.001 for MSI vs. MSS Table 3Association Between Clinical and Pathological Characteristics and MSI CRC Among Hispanic Individuals CharacteristicMSI (%)MSS (%)ORpGenderMale8 (72.7)57 (57.0) Female3 (27.3)43 (43.0)0.50 (0.082.24)0.36Age<507 (63.6)29 (29.0) 504 (36.4)71 (71.0)0.23 (0.041.01)0.04CRC LocationLeft sided CRC4 (36.4)76 (76.0) Right sided CRC7 (63.6)24 (24.0)5.54 (1.2627.6)0.01MSI type histologyNot present6 (54.6)64 (64.0) Present5 (45.5)36 (36.0)1.48 (0.336.27)0.53MSI, microsatellite instability; MSS, microsatellite stable OR, odds ratio *Fischers exact test for all comparisons Right sided defined as proximal to descending colon based on histological type, degree of differentiation, tumor infiltrating lymphocytes, or Crohns like lymphocytic reaction (12) Table 4Summary of Clinical and Molecular Characteristics of Individuals of Hispanic Ethnicity with MSI CRC (n=11) AgeSexProximal TumorAbnormal ExpressionSuspicious for Lynch Syndrome?MLH1MSH2MSH6PMS244MNoYesNoNoYesYes47MNoNoNoYesNoYes67MYesNoYesYesNoYes59FNoNoNoYesNoYes33MNoYesNoNoYesYes45MYesYesNoNoYesYes43MYesNoYesYesNoYes81MYesYesNoNoYesNo38MYesNoYesYesNoYes59FYesNoYesYesNoYes36FYesNoYesYesNoYesMSI, microsatellite unstable; CRC, colorectal cancer; M, Male; F, Female; Proximal Tumor, proximal to descending colon *age less than 50 abnormal expression of MSH2 and/or MSH6 synchronous CRC Table 5Summary of Clinical and Molecular Characteristics of individuals of Hispanic Ethnicity with abnormal expression of DNA mismatch repair proteins but MSS CRC (n=3) AgeSexProximal TumorAbnormal ExpressionSuspicious for Lynch Syndrome?MLH1MSH2MSH6PMS261MNoNoYesYesNoYes72FYesYesNoNoYesNo78MNoYesNoNoYesNoMSS, microsatellite stable; CRC, colorectal cancer; M, Male; F, Female; Proximal Tumor, proximal to descending colon *abnormal expression of MSH2 and MSH6",PMC2963686.json,"background though the presence of microsatellite instability (msi) in patients with colorectal cancer (crc) may have implications for prognosis, therapy, and family counseling, msi prevalence is not well described among individuals of hispanic origin in the united states (us) with crc. methods we conducted a retrospective cohort study employing a hospital based tumor registry to identify individuals of hispanic origin diagnosed with crc. clinical data and tumor samples were retrieved. molecular analyses included testing for msi using a panel of mononucleotide markers (bat25, bat26, nr21, nr24 and nr27) in a pentaplex polymerase chain reaction assay, as well as immunohistochemistry for the mmr proteins mlh1, msh2, msh6, and pmhs2 on representative tissue. results individuals of hispanic origin with crc were identified. 41.1% were women, median age was years (iqr:47.163.5). (9.8%, 95%ci:4.215.6) had msi crc, while (14.6%, 95%ci:7.321.8) had crc with1 mmr protein abnormality. of individuals with msi had clinical or molecular characteristics suspicious for lynch syndrome such as abnormal expression of msh2 and/or msh6 (n=7) or age<50 at diagnosis (n=7). conclusions the prevalence of msi crc among hispanic individuals may be similar to other races and ethnicities, but clinical pathological characteristics, including age at diagnosis and pattern of abnormal mmr protein expression, suggests that sporadic msi crc may be less common in individuals of hispanic origin, and that much msi observed in this situation may be attributable to lynch syndrome. further exploration of the causes of disparate presentations of crc by ethnicity and race is warranted.",0.4045584045584046,0.1285714285714286,0.21110474790681655
"Mice are typically placed in transparent locomotor chambers, and activity is measured by consecutive photobeam breaks or ambulations in a certain time period. When challenged with L DOPA, the LRRK2, Pitx3 aphakia, MitoPark, and VMAT2 deficient mice all displayed increases in locomotor activity [ ]. The  synuclein transgenic mice, DJ 1 mice, and mice dosed with MPTP or reserpine all demonstrate deficits in forepaw stride length; however, only MPTP dosed and reserpinized mice respond positively to acute doses of L DOPA [, ].",PMC2862121.json,"parkinson's disease (pd) is a common neurodegenerative movement disorder afflicting millions of people in the united states. the advent of transgenic technologies has contributed to the development of several new mouse models, many of which recapitulate some aspects of the disease; however, no model has been demonstrated to faithfully reproduce the full constellation of symptoms seen in human pd. this may be due in part to the narrow focus on the dopamine mediated motor deficits. as current research continues to unmask pd as a multi system disorder, animal models should similarly evolve to include the non motor features of the disease. this requires that typically cited behavioral test batteries be expanded. the major non motor symptoms observed in pd patients include hyposmia, sleep disturbances, gastrointestinal dysfunction, autonomic dysfunction, anxiety, depression, and cognitive decline. mouse behavioral tests exist for all of these symptoms and while some models have begun to be reassessed for the prevalence of this broader behavioral phenotype, the majority has not. moreover, all behavioral paradigms should be tested for their responsiveness to l dopa so these data can be compared to patient response and help elucidate which symptoms are likely not dopamine mediated. here, we suggest an extensive, yet feasible, battery of behavioral tests for mouse models of pd aimed to better assess both non motor and motor deficits associated with the disease.",0.16393442622950818,0.0066006600660066,0.13072156949041114
"To reduce the potential for population stratification, we evaluated only WGHS participants who were of European ancestry. Haplotype analysis was performed using the haplo.glm program from the haplo.stats analysis package in R within blocks of linkage disequilibrium as defined previously. The key feature of the haplo.glm algorithm is its use of an expectation maximization procedure to optimize the likelihood of both the logistic model fit and the haplotype inference in an iterative fashion .",PMC2729193.json,"background recent trial data have challenged the hypothesis that cholesteryl ester transfer protein (cetp) and high density lipoprotein cholesterol (hdlc) have causal roles in atherothrombosis. one method to evaluate this issue is to examine whether polymorphisms in the cetp gene that impact on hdlc levels also impact on the future development of myocardial infarction. methods and results in a prospective cohort of 18,245 initially healthy american women, we examined over 350,000 singe nucleotide polymorphisms (snps) first to identify loci associated with hdlc and then to evaluate whether significant snps within these loci also impact upon rates of incident myocardial infarction during an average 10 year follow up period. nine loci on chromosomes had one or more snps associated with hdlc at genomewide statistical significance (p<5108). however, only snps near or in the cetp gene at 16q13 were associated with both hdlc and risk of incident myocardial infarction (198 events). for example, snp rs708272 in the cetp gene was associated with a per allele increase in hdlc levels of 3.1 mg/dl and a concordant percent lower risk of future myocardial infarction (age adjusted hr 0.76, 95%ci 0.620.94), consistent with recent meta analysis. independent and again concordant effects on hdlc and incident myocardial infarction were also observed at the cetp locus for rs4329913 and rs7202364. adjustment for hdlc attenuated did not eliminate these effects. conclusion in this prospective cohort of initially healthy women, snps at the cetp locus impact upon future risk of myocardial infarction, supporting a causal role for cetp in atherothrombosis, possibly through an hdlc mediated pathway.",0.1695906432748538,0.0,0.14951170194028712
"Following sample preparation, sand paper was glued to the end of each sample for gripping and black enamel markers were applied using an air brush to provide contrast for optical strain analysis as previously described . Sample thickness was measured from calibrated images using a dissecting microscope (MZ6; Leica, Wetzlar, Germany), and measured using ImageJ (National Institutes of Health, Bethesda, MD, USA)  . Clinical biomechanics (Bristol, Avon) 20129728",PMC2846988.json,"background the mechanical properties of extracellular matrix grafts that are intended to augment or replace soft tissues should be comparable to the native tissue. such grafts are often used in fiber reinforced tissue applications that undergo multi axial loading and therefore knowledge of the anisotropic and nonlinear properties are needed, including the moduli and poisson's ratio in two orthogonal directions within the plane of the graft. the objective of this study was to measure the tensile mechanical properties of several marketed grafts: alloderm, restore, cuffpatch, and orthadapt. methods the degree of anisotropy and nonlinearity within each graft was evaluated from uniaxial tensile tests and compared to their native tissue. results the alloderm graft was anisotropic in both the toe and linear region of the stress strain response, was highly nonlinear, and generally had low properties. the restore and cuffpatch grafts had similar stress strain responses, were largely isotropic, had a linear region modulus of mpa, and were nonlinear. orthadapt was anisotropic in the linear region (131 vs mpa) and was highly nonlinear. the poisson ratio for all grafts was between 0.4 and 0.7, except for the parallel orientation of restore which was greater than 1.0. interpretation having an informed understanding of how the available grafts perform mechanically will allow for better assessment by the physician for which graft to apply depending upon its application.",0.1292517006802721,0.006849315068493152,0.1268150925708701
"The average of the true attenuation maps for the 171 and 245 keV photons emitted by 111In was used for the attenuation modeling. Scatter was modeled using the effective source scatter estimation (ESSE) method. Organ activities were then estimated as the set of scale factors for each individual organ projection that gave the best match, in a maximum likelihood sense, between the measured projections and the sum of the scaled organ VOI projections.",PMC2848525.json,"estimating organ residence times is an essential part of patient specific dosimetry for radioimmunotherapy (rit). quantitative imaging methods for rit are often evaluated using a single physical or simulated phantom but are intended to be applied clinically where there is variability in patient anatomy, biodistribution, and biokinetics. to provide a more relevant evaluation, the authors have thus developed a population of phantoms with realistic variations in these factors and applied it to the evaluation of quantitative imaging methods both to find the best method and to demonstrate the effects of these variations. using whole body scans and spect/ct images, organ shapes and time activity curves of 111in ibritumomab tiuxetan were measured in dosimetrically important organs in seven patients undergoing a high dose therapy regimen. based on these measurements, we created a 3d nurbs based cardiac torso (ncat) based phantom population. spect and planar data at realistic count levels were then simulated using previously validated monte carlo simulation tools. the projections from the population were used to evaluate the accuracy and variation in accuracy of residence time estimation methods that used a time series of spect and planar scans. quantitative spect (qspect) reconstruction methods were used that compensated for attenuation, scatter, and the collimator detector response. planar images were processed with a conventional (cplanar) method that used geometric mean attenuation and triple energy window scatter compensation and a quantitative planar (qplanar) processing method that used model based compensation for image degrading effects. residence times were estimated from activity estimates made at each of five time points. the authors also evaluated hybrid methods that used cplanar or qplanar time activity curves rescaled to the activity estimated from a single qspect image. the methods were evaluated in terms of mean relative error and standard deviation of the relative error in the residence time estimates taken over the phantom population. the mean errors in the residence time estimates over all the organs were <9.9% (pure qspect), <13.2% (pure qplanar), <7.2% (hybrid qplanar/qspect), <19.2% (hybrid cplanar/qspect), and 7%159% (pure cplanar). the standard deviations of the errors for all the organs over all the phantoms were <9.9%, <11.9%, <10.8%, <22.0%, and <107.9% for the same methods, respectively. the processing methods differed both in terms of their average accuracy and the variation of the accuracy over the population of phantoms, thus demonstrating the importance of using a phantom population in evaluating quantitative imaging methods. hybrid cplanar/qspect provided improved accuracy compared to pure cplanar and required the addition of only a single spect acquisition. the qplanar or hybrid qplanar/qspect methods had mean errors and standard deviations of errors that approached those of pure qspect while providing simplified image acquisition protocols, and thus may be more clinically practical.",0.1675977653631285,0.026168224299065422,0.1634303395410469
"The leveling could be due to two effects: There appears to be structure in the MMOCT image correlated with the structure in the OCT image, which may be liquid voids. Then we will explain how OCT is used to detect this motion, and how the data is collected and processed to produce images with magnetomotive contrast .",PMC2883322.json,magnetic nanoparticles (mnps) are increasingly important in magnetic resonance and biomedical optical imaging. we describe a method for imaging mnps by detecting nanoscale displacements using a phase resolved spectral domain optical coherence tomography (oct) system. biological tissues and phantoms are exposed to ~800 g magnetic fields modulated at and hz to mechanically actuate embedded iron oxide mnps (~20 nm diameter). sensitivity to g/g (~2 nm) mnps within tissue phantoms is achieved by filtering paramagnetic from diamagnetic vibrations. we demonstrate biological feasibility by imaging topically applied mnps during their diffusion into an excised rat tumor over a hour time period.,0.1794871794871795,0.0,0.1507569407916783
"The normalized maps were smoothed using a Gaussian filter with full width at half maximum = 10 mm. High resolution T1 weighted images from one control subject were also normalized to MNI space, and used as background images for structural identification. Axonal damage found here may derive from inadequate development, as well as processes secondary to hypoxia, leading to reduced axonal density or caliber.",PMC2682538.json,"congenital central hypoventilation syndrome (cchs) patients show reduced breathing drive during sleep, decreased hypoxic and hypercapnic ventilatory responses, and autonomic and affective deficits, suggesting both brainstem and forebrain injuries. forebrain damage was previously described in cchs, but methodological limitations precluded detection of brainstem injury, a concern because genetic mutations in cchs target brainstem autonomic nuclei. to assess brainstem and cerebellar areas, we used diffusion tensor imaging based measures, namely axial diffusivity, reflecting water diffusion parallel to fibers, and sensitive to axonal injury, and radial diffusivity, measuring diffusion perpendicular to fibers, and indicative of myelin injury. diffusion tensor imaging was performed in cchs and controls, and axial and radial diffusivity maps were compared between groups using analysis of covariance (covariates; age and gender). increased axial diffusivity in cchs appeared within the lateral medulla and clusters with injury extended from the dorsal midbrain through the periaqueductal gray, raph, and superior cerebellar decussation, ventrally to the basal pons. cerebellar cortex and deep nuclei, and the superior and inferior cerebellar peduncles showed increased radial diffusivity. midbrain, pontine, and lateral medullary structures, and the cerebellum and its fiber systems are injured in cchs, likely contributing to the characteristics found in the syndrome.",0.15384615384615385,0.007751937984496124,0.1102017521088124
"Although blacks constitute 13% of the general population they make up 37% of the U.S. population receiving dialysis and 35% of those on the transplant waiting list , yet they only receive 25% of deceased donor kidneys and just 15% of live donor transplants (, ). The prevalence of hypertension and diabetes in American blacks, precursors of ESRD, can partially be attributed to genetic susceptibility in blacks (, ). These are known differences .",PMC2697924.json,"research in renal transplantation continues to document scores of disparities affecting vulnerable populations at various stages along the transplantation process. given that both biological and environmental determinants contribute significantly to variation, identifying factors underlying an unfairly biased distribution of the disease burden is crucial. confounded definitions and gaps in understanding causal pathways impede effectiveness of interventions aimed at alleviating disparities. this paper offers an operational definition of disparities in the context of a framework aimed at facilitating interventional research. utilizing an original framework describing the entire continuum of the transplant process from diagnosis of chronic kidney disease through successful transplant, this paper explores the case of racial disparities, illustrating key factors predicting and perpetuating disparities. though gaps in current research leave us unable to identify which stages of the transplant pathway adversely affect most people, by identifying key risk factors across the continuum of care, this paper highlights areas suited for targeted interventions and presents recommendations for improvement and future research.",0.1826086956521739,0.02631578947368421,0.1955306628880201
"After induction of anesthesia and instrumentation, Lactated Ringers solution was bolused (20 ml/kg i.v. over 30 minutes) and followed by a maintenance infusion of 6 ml/kg/hour for the remainder of the experiment. A one way analysis of variance (ANOVA) for repeated measures with post hoc Bonferroni testing was used to determine if the average measured values differ significantly across experimental conditions (Control, Injured, and Post LPS) within the dogs . The relationship between",PMC2805407.json,"background studies using transthoracic thermodilution have demonstrated increased extravascular lung water (evlw) measurements attributed to progression of edema and flooding during sepsis and acute lung injury. we hypothesize that redistribution of pulmonary blood flow can cause increased apparent evlw secondary to increased perfusion of thermally silent tissue, not increased lung edema. methods anesthetized, mechanically ventilated canines were instrumented with picco (pulsion medical, munich, germany) catheters and underwent lung injury by repetitive saline lavage. hemodynamic and respiratory physiologic data were recorded. after stabilized lung injury, endotoxin was administered to inactivate hypoxic pulmonary vasoconstriction. computerized tomographic imaging was performed to quantify in vivo lung volume, total tissue (fluid) and air content, and regional distribution of blood flow. results lavage injury caused an increase in airway pressures and decreased arterial oxygen content with minimal hemodynamic effects. evlw and shunt fraction increased after injury and then markedly following endotoxin administration. computerized tomographic measurements quantified an endotoxin induced increase in pulmonary blood flow to poorly aerated regions with no change in total lung tissue volume. conclusions the abrupt increase in evlw and shunt fraction after endotoxin administration is consistent with inactivation of hypoxic pulmonary vasoconstriction and increased perfusion to already flooded lung regions that were previously thermally silent. computerized tomographic studies further demonstrate in vivo alterations in regional blood flow (but not lung water) and account for these alterations in shunt fraction and evlw.",0.13114754098360656,0.0,0.10521097526261981
"For example, in several studies of healthy young adults, catastrophizing predicted increased systolic blood pressure reactivity to pain and enhanced myocardial contractility for a prolonged period of time following a cold pressor task. As reviewed by Edwards et al, the neurochemical processes that produce temporal summation of pain are at least somewhat distinct from those mediating the NFR. For example, N methyl D aspartic acid antagonists reduce temporal summation pain, but they do not affect NFR thresholds.",PMC2738609.json,"the well accepted biopsychosocial model proposes that the experience of pain and responses to it result from a complex interaction of biological, psychological, and social factors. however, the separation of these constructs is substantially artificial, and we presume that psychological processes have biological effects, that biological processes affect an individuals psychosocial environment, and so on. considerable research has demonstrated that pain coping strategies influence perceived pain intensity and physical functioning, and individual differences in styles of pain coping even shape the persistence of long term pain complaints in some populations. a good deal of this coping research has focused on catastrophizing, which is a generally maladaptive cognitive and emotional mental set that involves feelings of helplessness when in pain, rumination about pain symptoms, and magnification of pain related complaints. collectively, catastrophizing has been consistently associated with heightened experiences of pain across a variety of samples. although catastrophic thinking regarding pain related symptoms is often classified under the psychologic category within the broader biopsychosocial model, we propose that catastrophizing exerts biologic effects that may account for some of its negative consequences. in general, the cognitive and affective processes captured within the construct of catastrophizing may exert effects on the neuromuscular, cardiovascular, immune, and neuroendocrine systems, and on the activity in the pain neuromatrix within the brain. the interface between pain related neurobiology and processes such as pain related catastrophizing represents an important avenue for future pain research.",0.134185303514377,0.012861736334405145,0.1363598637559923
"Mutation and imaging experiments demonstrated that the CD3 cytoplasmic domain binds to the plasma membrane through charge interactions. Circular dichroism and NMR spectroscopy revealed that lipid binding induces partial folding of CD3. Importantly, two key tyrosine residues insert deeply into the hydrophobic core of the membrane lipid bilayer and cannot be phosphorylated by Lck.",PMC2818226.json,"antigen recognition through the interaction between the t cell receptor (tcr) and peptide presented by major histocompatibility complex (pmhc) is the first step in t cell mediated immune responses. how this interaction triggers tcr signaling that leads to t cell activation is still unclear. taking into account the mechanical stress exerted on the pmhc tcr interaction at the dynamic interface between t cells and antigen presenting cells (apcs), we propose the so called receptor deformation model of tcr triggering. in this model, tcr conformational change induced by mechanical forces initiates tcr signaling. the receptor deformation model, for the first time, explains all three aspects of the tcr triggering puzzle: mechanism, specificity, and sensitivity.",0.19161676646706588,0.012121212121212121,0.18634098331608334
"Insulin like growth factor I (IGF I), a key regulator of fetal growth, stimulates hydroxylation of 25OHD in a dose dependent manner in cultured placental cells . In the 3A human trophoblast cell line, unlike in macrophages, CYP27A1 expression is not increased by TLR2 binding ligand . Moreover, specific methylation of the placental CYP24A1 represses transcription of this gene .",PMC2993775.json,"vitamin d is a pleiotropic secosteroid hormone important for health and disease prevention. the actions of vitamin d are mediated by the vitamin d receptor that binds the active form of vitamin d [1,25(oh)2d] to induce both transcriptional and non genomic responses. vitamin d has well known classical functions in calcium uptake and bone metabolism, but more recent work highlights the importance of the nonclassical actions of vitamin d in a variety of cell types. these actions include modulation of the innate and adaptive immune systems and regulation of cell proliferation. adequate vitamin d intake is essential for maternal and fetal health during pregnancy, and epidemiological data indicate that many pregnant women have sub optimal vitamin d levels. notably, vitamin d deficiency correlates with preeclampsia, gestational diabetes mellitus, and bacterial vaginosis, and an increased risk for c section delivery. recent work emphasizes the importance of nonclassical roles of vitamin d in pregnancy and the placenta. the placenta produces and responds to vitamin d where vitamin d functions as a modulator of implantation, cytokine production and the immune response to infection. we describe vitamin d metabolism and the cellular responses to vitamin d, and then summarize the role of vitamin d in placental trophoblast, pregnancy and the fetus.",0.17228464419475656,0.022641509433962266,0.14719632783692543
"(A) Sections were stained with an antibody to  crystallin, a marker for lens fiber cell differentiation (green). Sections were also stained with DAPI to identify cell nuclei (blue). Lack of  crystallin staining in the cytoplasm of cells associated with the lens plaque, in contrast to uniform staining of surrounding cortical fiber cells, demonstrates that cells in the plaque have deviated from the normal programmed differentiation of epithelial cells into fiber cells.",PMC3575513.json,"cataract is a key factor in the morbidity associated with diabetes. while the pathogenesis of diabetic cataract formation is poorly understood, previous research has identified aldose reductase (alr2) as a key player. to elucidate a potential role for this enzyme in diabetic cataract formation, we created a series of transgenic mice designed for expression of human alr2 (akr1b1) in epithelial and outer cortical fiber cells of the lens. one of the founder lines, designated par39, developed an early onset cataract that involved formation of a plaque of cells at the anterior aspect of the lens. these cells appear to separate from the anterior epithelium and undergo a dramatic change that is reminiscent of the epithelial to mesenchymal transition (emt). we characterized this phenotype in the par39 strain by examining rates of cell proliferation and by immunostaining for markers of emt. incorporation of the thymidine analog bromodeoxyuridine (brdu) was used to estimate cell proliferation in two functional areas of the lens epithelium: the mitotically active germinative zone (gz) and the less proliferative center zone (cz). staining cell nuclei with diamido 4',6 diamidino 2 phenylindole (dapi) was used to establish a total cell count in the demarcated areas. lens epithelium in par39 transgenic mice demonstrated a decrease in the percentage of brdu/dapi staining within the gz as compared to nontransgenic littermate controls (8.1% vs. 10.9%). a similar decrease in brdu/dapi was observed in the cz (0.6% compared to 3.3%). however, cell density was greater within the gz of par39 mice as compared with nontransgenic controls, while it was not significantly different in the cz among the two groups. furthermore, cells associated with the epithelial plaque did not stain positive for brdu, but were strongly positive for alpha smooth muscle actin, a classical marker for emt. these findings suggest that alr2 over expression is associated with an alteration in the balance between proliferation and apoptosis of epithelial cells in the mouse lens, and that cells associated with epithelial plaques in the par39 lens have features in common with cells undergoing emt.",0.22596153846153846,0.08695652173913045,0.21179694711262992
"Low/moderate alcohol consumption did not statistically significantly increase or decrease the odds of NAFLD in this population  . As compared with the 3166 participants included in the study, participants who did not perform CT scan were younger (40.5 vs. 49.7 yrs, P=0.003). No significant differences were found in BMI (25.2 vs. 26.1 kg/m2, P=0.344), systolic blood pressure (122 vs. 129 mmHg, P=0.122) and fasting blood glucose (5.9 vs. 6.1 mmol/l, P=0.662) .",PMC6606362.json,"aims prevalence of non alcoholic fatty liver disease (nafld) is increasing in developing countries but its causes are not known. we aimed to ascertain the prevalence and determinants of nafld in a new largely unmedicated population based cohort from the rapidly gentrifying region of pinggu, china. materials and methods we randomized cluster sampled pinggu residents aged years. data from men and women without significant alcohol drinking or hepatitis virus b or c infection were analyzed. nafld was defined using a liver spleen ratio (l/s ratio) 1.1 on unenhanced abdominal computed tomography(ct) scanning. results 26.5% of men and 20.1% of women had nafld. nafld prevalence was highest in younger men and older women. in multivariate logistic regression models, higher body mass index, waist circumference, serum triglyceride, alanine transaminase, and hemoglobin a1c independently increased the odds of nafld in both men and women separately. higher annual household income and systolic blood pressure for men and, higher serum uric acid and red meat intake and lower physical activity levels for women also independently associated with higher odds of nafld. individuals with l/s ratio 1.1 had linearly increasing rates of obesity, diabetes, and metabolic syndrome that paralleled fatty liver increase. conclusions nafld is common in a gentrifying chinese population particularly in younger men of high socioeconomic status and older women with sedentary behavior who eat red meat. demographic factors add independent risk of nafld above traditional metabolic risk factors. a ct l/s ratio of 1.1 identifies individuals at high risk of metabolic disease.",0.17391304347826086,0.04081632653061225,0.15487531524928336
"Lysates were then cleared by centrifugation at 13,000 rpm for 10 min at 4C. Precleared extracts were then incubated with primary goat polyclonal anti GFP antibody or control IgG and 50% slurry of protein G sepharose for 4 hours at 4C with rotation. After washing beads 6 times for 5 min each at 4C with NP 40 buffer, bound proteins were released by boiling in SDS PAGE sample dye and analyzed by Western blot assay using the anti ubiquitin mouse monoclonal antibody or anti GFP goat polyclonal antibody .",PMC2657319.json,"bmi 1 is a polycomb protein that plays an important role in tumor cell development and maintaining stem cell populations of many cell lineages. here we identify a polymorphism in human bmi 1 that changes a cysteine within its ring domain to tyrosine. this c18y polymorphism is associated with a significant decrease in bmi 1 level and its elevated ubiquitination, suggesting that it is being destroyed by the ubiquitin proteasome system. consistent with this, treating cells with the proteasome inhibitor mg 132 significantly increases c18y bmi 1 levels. this is the first example of a polymorphism in bmi 1 that reduces levels of this important protein.",0.13333333333333333,0.0,0.12453768560148983
"However, compared with other tissues such as liver and white adipose tissue, the heart has an extremely high rate of lipolytic turnover. Other cases of gene clustering, such as that observed between certain apolipo proteins, have been shown to facilitate transcriptional and functional interplay between different proteins. Understanding the LD protein composition in the diseased heart may also help to shed light on the pathophysiology of these diseases and perhaps eventually result in new therapeutic approaches .",PMC2892414.json,"cytoplasmic lipid droplets (lds) are organelles in which cells store neutral lipids for use as an energy source in times of need, but they also play important roles in the regulation of key metabolic processes. although lds are essential for normal cell function, excess accumulation of intracellular lipid is associated with several metabolic diseases, including obesity, type diabetes, and atherosclerosis. the function of lds is regulated by their associated proteins, including the members of the pat family: perilipin, adipophilin/adipose differentiationrelated protein, tail interacting protein 47, s3 12, and oxpat/myocardial ld protein/lipid storage droplet protein 5. in this review we discuss the pat proteins in two cardiovascular contexts: 1) in the atherosclerotic vessel wall, where lds within macrophage foam cells store cholesteryl esters derived from modified lipoproteins, and 2) in the myocardium, where lds store fatty acids, the major energy substrate for normal heart function, as triglyceride.",0.22222222222222224,0.017937219730941704,0.18795031302070694
This search produced 702 unique citations. Commercial internet search engines were queried for additional unique references. 10.1136/bjo.2008.155267,PMC2850278.json,"maintenance of ocular viability is one of the major impediments to successful whole eye transplantation. this review provides a comprehensive understanding of the current literature to help guide future studies in order to overcome this hurdle. a systematic multistage review of published literature was performed. three specific questions were addressed: (1) is recovery of visual function following eye transplantation greater in cold blooded vertebrates when compared with mammals? (2) is outer retina function following enucleation and reperfusion improved compared with enucleation alone? (3) following optic nerve transection, is there a correlation between retinal ganglion cell (rgc) survival and either time after transection or proximity of the transection to the globe? in a majority of the studies performed in the literature, recovery of visual function can occur after whole eye transplantation in cold blooded vertebrates. following enucleation (and reperfusion), outer retinal function is maintained from to h. rgc survival following optic nerve transection is inversely related to both the time since transection and the proximity of transection to the globe. lastly, neurotrophins can increase rgc survival following optic nerve transection. this review of the literature suggests that the use of a donor eye is feasible for whole eye transplantation.",0.027397260273972608,0.0,0.05278113106720575
"A recent interdisciplinary consensus panel has classified AKI in the general population according to a change from baseline serum creatinine or a decrease in urine output, but this classification system has not been widely adopted. More recently, administrative data from the New York State Planning and Research Cooperative System (SPARCS) database were used to identify diagnoses of AKI based on ICD 9 codes. Data on the etiology of AKI were not available in this study.",PMC2676161.json,"acute kidney injury is common in hiv infected patients, and has been associated with increased morbidity and mortality. prior to the introduction of effective antiretroviral therapy, acute kidney injury in hiv positive patients was most commonly the result of volume depletion, septicemia, or nephrotoxic medications. acute kidney injury remains a significant problem in the antiretroviral era, and is still commonly attributed to infection or nephrotoxic medications. less common causes such as direct infectious insults, immune restoration inflammatory syndrome, rhabdomyolysis, and obstruction should be considered when the underlying process is not obvious. in addition to advanced hiv disease, several other patient characteristics have emerged as potential risk factors for acute kidney injury in the antiretroviral era, including older age, diabetes, pre existing chronic kidney disease, and hepatitis co infection or liver disease.",0.16504854368932037,0.00980392156862745,0.1675806648123827
